ID,Datum_ontvangst,Product,Omschrijving,Antwoord_bedrijf,Omschrijving_lengte,Antwoord_lengte
1439976,2023-06-26,Incasso,"In XXXX of 2015, I received an alert from my credit monitoring service that Enhanced Recovery LLC had placed a collection account on my credit report. I did NOT receive any communication from this company. I immediately sent a request for debt validation by certified mail according to the FDCPA. I did not receive a response. I sent a XXXX request in XXXX 2015 by certified mail. I still have n't received a response although they are continuing to report the debt on my credit report.",Closed with non-monetary relief,486,31
1430965,2023-06-21,Kredietregistratie,I had an account with XXXX several years back that had been closed and now I get a open report back on my credit that states that 's on have an open account with them again that 's in collections this item was previously deleted off of my report I need help with this matter I 'm trying so hard to rebuild my credit to purchase a house this just made my score drop drasticly. I 'm trying to stay on the right path and do the right thing then this happens why are they reporting something that was charged off and closed once already. Please contact me at either XXXXXXXXXXXX or via phone at XXXX XXXX XXXX thank you for your prompt attention to this matter hope to hear from someone soon.,Closed with explanation,688,23
2263918,2024-12-26,Creditcard,Kay jewelers sold my old debt to another company and I paid that years ago ... Kay Jewelers is showing a XXXX balance and yet they continue to update and damage my credit monthly and it is affecting my financing. I need this fixed asap,Closed with explanation,235,23
1717944,2023-12-28,Kredietregistratie,"Hello, this is XXXX XXXX XXXX XXXX again and I am submitting this complaint against Experian over their frivolous attempt at an investigation at my expense. They are tarnishing my creditability and my good credit by allowing a false riddled account with incomplete and incorrect information to appear on my credit file under XXXX XXXX XXXX account # XXXX ... This account is under another persons name at my business address and it does not belong to me personally and it is affecting every aspect of my financial stability. 

I work for XXXX XXXX XXXX, in the XXXX XXXX offices and I will pursue strict litigation against Experian for false reporting and responding to my initial dispute through the CFPB portal with absolutely ZERO investigative results, evidence and facts! They have not responded to my complain AT ALL though this portal. They have submitted generic and cookie cutter responses to me through this portal that make absolutely no sense. Their has been ZERO validation or investigation with XXXX XXXX XXXX on my account and they have not even verified the addresses that are displayed on this inaccurate account versus the addressed that appear legally join my credit report. 

This account is inaccurate and illegally reporting to my credit report and the investigation I received was UNLAWFUL, INSUFFICIENT and a SHAM! I have no idea what investigation was conducted, there has been ZERO proof, ZERO documentation verified and provided and NO forwarding of my documents to they furnishers illegally reporting to my credit file. This violates FCRA law, this investigation was absolutely half assed and completely unacceptable. If this item is not removed within the next week I will be sending letters for Experian to cease and desist any and all activity upon my account under FCRA law and appear in court regarding this sham of an investigation!",Closed with explanation,1866,23
1844863,2024-03-22,Hypotheek,"I 'm requesting for Specialized Loan Servicing to respond immediately to XXXX XXXX XXXX and provide proof of the chain of secured ownership from the original alleged lender/creditor to the alleged current lender/creditor. I want a "" copy '' of the note with a blank or special endorsement, allonge, an assignment of the note, or an affidavit otherwise proving status as the holder of the note. The attached assignment of mortgage does not contain any allonge, special endorsement, or affidavit.",Closed with explanation,494,23
1937914,2024-05-23,Hypotheek,"My husband and I have a 2nd mortgage ( HELOC ) with Bank of America, whose draw period ended as of this month, XXXX, XXXX. We were informed of this in XXXX of XXXX. I called and asked about refinancing the HELOC to an affordable rate as our payment would be increased from about $ XXXX/month to $ XXXX/month. I called and was advised to start the process in XXXX of XXXX, which would give us plenty of time for a refinance to go through. We went to our local branch and met with XXXX XXXX, a mortgage loan officer, who suggested that we refinance our first mortgage ( not a BofA loan ) and combine our second for a rate of about 4.35 %. We agreed and began the process. 
Problems begin. 
*At that first meeting an investment banker came in to the room at XXXX XXXX request and they asked us to transfer a {$25000.00} IRA I had with XXXX XXXX XXXX XXXX XXXX account so that would help assure our refinance. I agreed and did it. *We paid {$470.00} for an appraisal. The appraiser made several mistakes - square footage was lowered by several hundred square feet, comps were not fair comps and the upgrades we had done in our house were not considered. This caused the value to be about {$60000.00} less than it should have been. I complained and gave them realistic comps. They adjusted the square footage and added {$20000.00} to the value but said if we would have to go take pictures of other homes, give data of their sales, etc. if we wanted anything more considered. 
*We received a list of documentation they would need for the underwriters to approve the loan. I would give them everything they asked for and would receive another list of additional documentation needed. I sent it. Everything they asked for. It was never enough and we were given deadlines of sometimes XXXX hours to get multiple documents to them, some in official letter form, signed and dated by us. 
*We went for several weeks without any communication from XXXX XXXX XXXX no return phone calls or Emails. We finally found out that the loan app was rejected. 
The reason given by XXXX XXXX and his assistant, XXXX XXXX, was that the process had gone on too long. The official response by BofA was that our debt to income ratio was too high for the amount of the loan. 
XXXX XXXX called and asked us to come in to the office to reapply for a refi, that it would take less paperwork, etc. than the first time and they could submit it "" cleanly '' this time. We agreed. 
The second round was just as bad, or worse, than the first. When I hesitated to give them another {$470.00} appraisal "" fee '' ( no new appraisal ) that we would supposedly be credited at a later date, XXXX XXXX advised me that I needed to pay it because the underwriters really wanted to cancel this second app as well. At that point I had had it with BofA and told them we no longer wanted to do business with them. 
This "" process '' has gone on for four months! As of next month we will have to start paying over {$2100.00} per month. I am worried about all of the sensitive information we have given them as well as having our signatures on everything. I do n't trust them anymore, after being a loyal customer of 30 years. All we wanted to do was refinance the second mortgage and I feel like we 've been duped by our loan officer, his assistant, the XXXX XXXX broker and the appraiser.",Closed with monetary relief,3338,27
2281850,2025-01-09,Bankrekening,"I called compas bank several times to do a simple address change. XXXX the first person i spoke with stated that I abandoned my account. I asked how is that possible and was told because I have not made any deposits or withdrawals recently. He said i no longer have access to my account until the inactive status is lifted. Once lifted I can have access. He was supposed to escalate to corporate to have re activated and said someone would call me within 24 hours. No call received. I called back the following day spoke to a XXXX. He said account would be escheted to the state If status not removed. He said they were working on it in fulfillment and should be active within a few days. I call back XXXX spoke to a XXXX who said it was never escalated and that the fulfillment person rejected it. She said they needed more information from me to have status changed. Again gave all my information. XXXX promised me account would be reactivated that day and that she would call me back. Today is XXXX and still no call. 

They are unable to tell me what date this supposedly took place. I have a considerable amount of money in this account and am not able to access it due to this inactive status. I 've asked to speek to a supervisor several times with no avail. I 've called and spoke to 4 different people this week with no avail. Latest call was on XXXX to a XXXX who assured me account issue would be resolved that day and was to call me back once resolved. Still no call nor am I able to access my account. I am at my wits end. I am waiting for the bank to open so I can call again this morning.",Closed with explanation,1603,23
2401776,2025-03-24,Incasso,"Dear sir/madam today XX/XX/2017 as I checked my credit file on XXXX, I noticed that a fraudulent collection was noted on my credit report. 

I do n't know this company or any of it affiliates.",Closed with explanation,192,23
2372285,2025-03-05,Consumentenkrediet,This loan is with XXXX originally. I had difficulty paying back in XX/XX/XXXX and was eventually able to pay back XXXX of XXXX balance by XXXX. But had trouble setting up arrangement and balance went to collection agency Integrated Recovery Services. In XX/XX/XXXX this agency contacted family and friends staying I had committed fraud and they were threatening to file criminal charges. Since XXXX I have paid back XXXX more but agency continues to call when I request correspondence only by email. Refuses to take payments by mail and did not charge debit card on two occasions. This is not a criminal matter but civil credit debt. Yet agency says they will keep charging to criminal court and threatened to raise costs.,Closed with explanation,722,23
1992537,2024-06-30,Kredietregistratie,"I have contacted this agency time and time again for the past 18 months. I agm a nurse and I work as a nurse in the emergency room and spend 12 hours of my day doing so. I spend another 2 hours driving back and forth to work. I have over XXXX inquiries on my report that are not mine and they refuse to do anything about it. I always get the generic letter that simply says the inquiries are of factual record and they are not. They were fraudulenty done by my husbands ex wife in an attempt to ruin our financial livelihood. My husband is a former service member and police officer and I have been a nurse for almost 10 years. We dedicate our life to public service and it is disheartening when you ca n't get a company to help stop fraud on your report. The following is a list of inquiries and I will delete the ones that I did make so that only the ones I did not make remain XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX : XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX : XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX : XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX : XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX : :XXXX Show Details XXXX/XXXX/XXXX XXXX : XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, XXXX/XXXX/XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX XXXX XXXX XXXX XXXX XXXX/XXXX/XXXX XXXX XXXX XXXX Show Details XXXX/XXXX/XXXX, XXXX/XXXX/XXXX, Anything that is listed here is fraudulent and needs to be removed. I work to hard to be a victim and get no assistance.",Closed with explanation,2576,23
2360310,2025-02-25,Hypotheek,"Per the exact wording of the letter sent to me, electronically, dated XX/XX/XXXX. your direct quote is "" As we have explained, the Assignment of Mortgage transferring the mortgage lien from XXXX to Chase occurred in XX/XX/XXXX. You have been provided a copy of this document. Your letter contends the date on which the Assignment occurred adversely impacted your ability to refinance your loan prior to that point. We assure you this document would not have prevented you from pursuing a refinance of your loan or pursuing a sale of your home. 
Further, the recording of the Assignment did not impact the foreclosure process initiated on your loan because the process did not result in a completed foreclosure and sale. As you know, you sold your property through the short sale process ; you were approved to sell the home for less than the amount you owed on the loan. The short sale was completed in XX/XX/XXXX, at which time the loan was due for the XX/XX/XXXX, payment. Accordingly, the foreclosure was canceled and the property did not go to foreclosure sale. 

This is considered as new and material evidence : : : : please research this matter .... 

There was an instance when I attempted to conduct a VA Streamlie with you. Upon receiving the documents, I found them rather confusing and unable to understand the language within the documents. Also, I was informed by a representative within your company, the second mortgage would NOT be subordinated. I am well aware there are logs of every call I made to you. I am well aware any incoming calls to an "" XXXX, XXXX, XXXX, etc Area Code, has an internal system that logs calls. I will await these logs, to match my logs from any and all telephone numbers bearing my name with you. aLSO, THE MORTGAGE WAS NOT ASSIGNED TO YOU, UNTIL after the short sale proceedings were commenced. Am I correct, or do I stand corrected?? Also, the servicer of the second mortgage is aware of the subordination clause commenced by you.",Closed with explanation,1977,23
1787964,2024-02-15,Kredietregistratie,"I Sent a letter to Experian on XXXX XXXX, XXXX, regarding a timeshare I purchased at the XXXX XXXX XXXX XXXX several years ago, along with a copy of a signed and notarized deed, filed and recorded in XXXX XXXX, XXXX, Tx, where I sold it on XXXX XXXX, XXXX to XXXX XXXX, XXXX XXXX XXXX XXXX, XXXX XXXX XXXX in XXXX, Tx. XXXX. XXXX XXXX failed to record the deed until XXXX XXXX, XXXX. I contacted XXXX several times to advise them of this sale and have been receiving harassing calls since XXXX, XXXX from XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX, NC XXXX for two years, 3-4 times every week, and also they have damaged my credit score by trying to charge me for the yearly maintenance fees on the timeshare I sold two years ago. There position has been I 'm still responsible for these fees since XXXX XXXX has not paid them, and XXXX XXXX has used the timeshare.",Closed with explanation,875,23
2425638,2025-04-07,Creditcard,Cometity Bank is charging me to much interest. The interest is over the amount of my balance. It is charged on a larger amount. The account has been closed for 2 years.,Closed with explanation,168,23
2100208,2024-09-07,Bankrekening,On XXXX we went to an pnc bank to withdraw money to put on our prepaid card to reload we gave them XXXX from child support card but the bank atm a XXXX XXXX XXXX XXXX said transaction could not be completed and if took our money since then we spoke to a XXXX XXXX on the third and she said she cant help us that day but call back we then called her got on three way with netspend the company we use for the reload and they told XXXX that since the transfer did n't reach thenm and they have no record of it that they need to return the money to us and that they do not give perfisinal credits everday we have call ed and tried to get our money back they have not done so then they said can we sen a chashier check to your bank have them request the funs after they have already explained they could not we have called everyday to get our money nothing we do have the reference number is XXXX XXXX we want our money back and yes they do have it in their system it took out money,Closed with explanation,977,23
2063612,2024-08-15,Kredietregistratie,"XXXX and Equifax have the same debt listed under XXXX different collection agencies. XXXX Reports XXXX XXXX XXXX and Equifax reports XXXX.. Both are reported at {$10000.00}. The original debtor is XXXX XXXX XXXX. There is only XXXX DEBT, not XXXX. This mistake is lowering my credit score more than it should. XXXX or XXXX of these is wrong and should be corrected / removed. Furthermore, I have never heard from XXXX XXXX XXXX, and XXXX XXXX XXXX has not finalized the supposed debt, at times asking for a much lower amount to settle the claim.",Closed with explanation,545,23
1800187,2024-02-24,Kredietregistratie,EQUIFAX IS REPORTING A TEN YEAR OLD DISMISSED CH.XXXX BANKRUPTCY ON MY CREDIT REPORT AND REFUSING TO DELETE IT. THEY ARE RESPONSIBLE FOR XXXX COMPLAINTS AND SOME LAWSUITS. I FILED A XXXX COMPLAINT ON THEM CONCERNING THIS MATTER AND FOUND OUT THEY HAVE XXXX COMPLAINTS AGAINST THEM. I WOULD LIKE YOU TO INVESTIGATE EQUIFAX AND ALSO A XXXX COMPLAINT THAT WAS MADE AGAINST THEM ON XX/XX/2015 BY ANOTHER CONSUMER. THIS CONSUMER FILED A VERY COMPARABLE COMPLAINT TO THE COMPLAINT I MADE AGAINST THEM AND EQUIFAX DELETED IT OFF OF THERE CREDIT REPORT WITHOUT ANY PROBLEMS .SO IT LOOKS LIKE EQUIFAX HAS ITS PICKS AND CHOOSES WHO CREDIT IT RUINS FOR YEARS AND WHY THEY ARE ALLOWED TO RUIN PEOPLES CREDIT FOR YEARS. PLEASE LOOK INTO EQUIFAX AND THE XXXX COMPLAINT DATED XX/XX/2015. I AM REQUESTING FOR EQUIFAX TO DELETE THE DISMISSED CH. XXXX BANKRUPTCY AND TO SEND ME A UPDATED CREDIT REPORT AS SOON AS POSSIBLE. THE FAIR CREDIT REPORT ACT MENTIONS NOTHING IN SECTION 1681 C RELATING TO BANKRUPTCY ABOUT DISMISSAL OR FILINGS. THEY HAVE NO RIGHT TO MAINTAIN INFORMATION WHICH THE GOVERNMENT HAS DEEMED NONEXISTENT. PLEASE INVESTIGATE THIS COMPANY. THANK YOU.,Closed with explanation,1149,23
2368745,2025-03-02,Consumentenkrediet,"I co signed on a loan that was a refinance of an existing loan of mine.  The (now retired) employee that swore to me that this was a necessary thing to do to keep the loan from going into default lured me into a deceptive loan. I have dealt with this company in the past on small loans but they assured me that taking out t his larger loan to consolidate bills was a necessity. These people make you think you are a friend and they are looking out for your best interests.  They said I needed to put this loan in my friends name (who had debts  being paid off from the loan also) because ""the friend"" had a job and if he lost his job the loan insurance would make the payments.  The terms and conditions they gave us were NOT what we had been promised. After having us sign the forms I realized interest rates were changed and was told it was a binding contract and nothing I could do.  The terms were for 5 years near the end of the 4th year financial problems were incurred and they said they would modify the loan. No papers were offered, no terms given they just said it would lower the payment. We were left to assume the terms were the same.  What I later found out (from logging into my information online, which I was not told was possible) I saw the loan was extended for 12 more years.  The friend got into some legal trouble last year and because of that had to move.  I called the local office and explained to them the situation and asked if they could give me any  help.  The manager told me that  he couldnt do anything and that I needed to pay or go to court.  I have paid this loan for over 9 years approximately and for the amount borrowed I have paid the original amount borrowed and much more. They take out all interest first and nothing goes toward principal. 7500 (approx) was borrowed and by the end of the estimated 11 more years they tacked on the loan close to 50k will be paid! That is more than my home cost!!! They now cant find the primary lender and are harassing me non stop. I tried to work with them in the beginning and they refused. I spent 20 years being XXXX raising a son alone and repaired my credit only for these blood suckers to ruin me over their deceptive practices.  I have no issue paying for something I borrowed but this is not only robbery but it is unethical. It seems nobody is out there monitoring these companies.  This is why they split XXXX to take the mortgage and OneMain to personal loans. Easier to steal more money from lenders who try but cant get conventional bank loans. Our protection is nowhere to be found from our government who should be monitoring these companies. I can see why they can't keep employees there long. Anyone with any conscience would not work for a company like this.",Closed with explanation,2754,23
1996144,2024-07-02,Hypotheek,"XXXX XXXX transferred me to SPS ... SELECT PORTFOLIO SERVICING IN 2015 XXXX. I HAVE MADE ALL MY PAYMENTS ON TIME TO XXXX AND SPS. somehow and i still do n't know why, XXXX took my payments and divided them saying that i owed XXXX $ then i wrote for a research and investigation.when sps contacted XXXX/after a year of harrassment calls and letters they then said i owed another XXXX remember i made all payments never late or missed.i contacted CONSUMER COMPLAINTS SEVERAL TIMES TO NO AVAIL.now after 14 m0nths i am getting new harrassment letters of forclosure.to stop the harrassment i have been sending extra payments to sps on XX/XX/XXXX, with my reg XXXX payment.this XXXX holiday SPS SENDS ME MORE FORECLOSING LETTERS THE SAME SAME LETTERS I RECEIVED 14 MONTHS AGO ... REALLY .PLEASE GET THEM OFF MY BACK AND IF U CAN FINE THEM FOR THEIR INEPTITUDE AND UNPROFESSIONAL DEALINGS WITH ME FOR OVER A YEAR. thanks XXXX XXXX",Closed with explanation,924,23
1332684,2023-04-16,Incasso,I received a message from a family member that XXXX associates were trying to get a hold of me. I called the company with the correct case # and the gentlemen ( who did not provide his name ) asked if I was me by name and I said yes. I asked for the company name and he provided then started to go into details of a debt that I am unsure of without letting me know it was a debt collection call. I asked for info to be mailed to me at my address on file. He started to get hostile and claimed I have already received notices and kept trying to verify personal information. I claimed I have not received any notices and he asked why have n't I been paying my bills then. I told him I do n't have an account from the company they claim is the original creditor and to send me proof by mail. He kept trying to get me to verify personal information and I told him I am not verifying any personal information on the phone and he hung up on me.,Closed with explanation,938,23
2219661,2024-11-22,Incasso,"I signed up for a 2 year contract for XXXX @ {$110.00} a month winter of XXXX, and by XXXX they were charging me around {$150.00} a month. I only paid the {$110.00} each month until XXXX XXXX when I had them turn off my service and returned their equipment to them. They are putting the excess charges up for collections. I only owed and paid them the contract amount each month. They broke the contract by raising my monthly bill. Account # XXXX, Amt disputed {$99.00}. I have disputed this in writing with them and copied all XXXX credit reporting agencies. Collection agency is Credit Protection Association , L.P . 
I have copies of bolls and letters if you need them.",Closed with non-monetary relief,672,31
2428868,2025-04-10,Creditcard,i am being charged interest on cash advance which i do not use,Closed with explanation,62,23
1317499,2023-04-06,Incasso,THATS IT IM ABOUT TO LOOSE IT. I HAVE SENT THIS COMPANY A LETTER TOO STATING THAT THE INFORMATION THEY HAVE IS NOT RIGHT AND THEYS NEED TO STOP CALLING AND REPORTING THIS XXXX ON MY REPORT. I CANT HAVE THIS.,Closed with explanation,207,23
1679196,2023-12-02,Bankrekening,"I have a checking account at US Bank in XXXX, Oregon. I live only on Social Security. I am XXXX years old and I forgot to record an automatic transaction from my checking account. I was then notified that I was overdrawn. I planned to take care of it as soon as possible but the bank accumulated late fees daily for 16 days and charged me {$600.00}. They new it would n't be covered until my next Social security was deposited but still tacked on unbelievable fees.. I explained the situation at my local bank and the manager would n't relieve these charges.",Closed with monetary relief,558,27
1937658,2024-05-23,Hypotheek,"My mortgage loan is under Select Portfolio Services and has been under loan modification review with "" complete package '' confirmation letter received by mail for a loan modification since XXXX XXXX, XXXX. In total, I 've received XXXX mailed letters confirming they 've received a "" complete application '' for a loan modification evaluation back in XXXX XXXX, XXXX and XXXX XXXX, XXXX - but they ( SPS ) keep asking for clarification on subjects like "" growth income '', "" net income '' and payments dates that can be clearly seen by the earning income statements that have already been sent to XXXXXXXXXXXX. 
My mortgage is under foreclosure status since XXXX XXXX, XXXX and I may have a foreclosure day anytime. I believe Select Portfolio Services is stalling and purposely delaying the loan modification review to have a schedule foreclosure date on my mortgage, living little room for negotiation or further options if a loan modification full review is finally reached. 

On XXXX XXXX, XXXX I received another letter confirming they have received a "" complete package '' for a loan modification evaluation and review - and, yet again, they keep asking for additional information. XXXX XXXX I clarified their questions verbally and sent an email XXXX XXXX to XXXXXXXXXXXX clarifying pay stubs growth income and net income which can easily be identified by any competent underwriter under loan modification review. 
In conclusion, I believe "" unfair practices '' and "" negligence '' is of presence in my mortgage account with SPS case. I can have a foreclosure schedule at anytime now and I am afraid Select Portfolio Services is using unfair practice tactics to foreclose on my account without a proper, complete HAMP evaluation which I qualify according to local bank underwriters'.I need assistance from federal authorities effective immediately due to this case malpractice and Select Portfolio Services history ( fines, lawsuits ) due to negligent practices with loan modifications.",Closed with explanation,1993,23
1875681,2024-04-12,Hypotheek,"I am a XXXX year old widow & have had serious medical issues from the onset of my mortgage.My immediate issue is that I have just been denied a loan modification with PennyMac Loan Services , LLC ( PM ) which I have been trying to acquire for past year.I had previously applied with XXXX over years since XXXX & was repeatedly denied.In XXXX XXXX I was told by XXXX I was in underwriting & it looked good.I was very relieved the nightmare seemed to be coming to an end.Having no update XXXX XXXX, I was shocked to get a letter from XXXX XXXX stating they had sold the servicing rights to XXXX & I would need to start all over again XXXX XXXX with PM.I submitted loan mod application XXXX XXXX to PM & complied with often repetitive documentation request, & simultaneous foreclosure sales in violation of Reg.X & the CHBOR, while there still remained numerous undisclosed facts & unresolved issues with PM 's financial reporting.I repeatedly asked for clarification of the wildly inconsistent, extremely confusing financial information provided by PM via monthly statements & annual escrow account disclosure.On XXXX I received a loan mod offer which was dated XXXX & not mailed until XXXX mention this as PM dates important letters & does n't mail right away, which gives less time for review, yet demands that reply be back by certain XXXX receipt of offer I requested clarification of their calculations.My SPOC said the information I was requesting could n't be answered until completed trial payments.All my trial payments on XXXX & I expected I 'd get answers.PM sent XXXX PM permanent offer via XXXX received XXXX requiring return signed XXXX.Property address was wrong & no answers to questions about calculations.I requested an extension of time to review with my attorney on XXXX & was given till XXXX was in XXXX & unable to review my docs, he asked me to ask for more time.On XXXX asked for more time & XXXX my new permanent payment in good XXXX took it & cleared my bank XXXX XXXX I wrote via email & certified to request confirmation of request for an extension to XXXX XXXX received on XXXX PM wrote they 'd received my inquiry & were reviewing it, no mention of not extending me time to sign.On XXXX PM sent letter stating they were still reviewing & needed up to 15 days & no mention of not granting extension this received on XXXX on XXXX letter dated XXXX PM stating I was DENIED the loan mod reason being Offer was Not Accepted by Borrower, which is simply NOT TRUE! I repeatedly told the SPOC team when asking questions & making payments that I needed a better understanding of their calculation.I am shocked that they just denied me without answering my questions and not informing me they had not granted me an extension to sign.I will gladly send CFPB the spreadsheets & questions for review.I feel it is very reasonable to have these questions answered before expecting me to sign a loan mod for 40 years made off of these values & calculations that are wildly inaccurate & should be a concern of the CFPB too. Additional history, in XXXX after the death of my husband I called a Loan Officer ( LO ) at XXXX who was our neighbor & friend of my husband.My husband felt the LO would be able to assist me after his passing.This LO was very aware of my many medical problems I was recovering from 4 years of XXXX XXXX medical problems which included removal of my right XXXX XXXX.I had also been my husbands XXXX & was dealing with XXXX from all.Even knowing I was heavily medicated this LO preceded to make XXXX loans totaling over XXXX dollars to me.XXXX of the loans were negative am loans & the other XXXX were equity loans, essentially stripping me of my life savings.All of which I did n't understand in the state of mind I was in.",Closed with explanation,3757,23
2079623,2024-08-25,Kredietregistratie,"This goes to TRANSUNION and XXXX, my credit was ruined by several illegal companies, I have told you both for years to send me proof you have not. I have sent you both and ATTORNEY GENERAL office a letter saying inparticular XXXX XXXX CREDIT CARD was owned and started by XXXX XXXX in XXXX, I was an authorized user only in XX/XX/XXXX-XX/XX/XXXX. I have provided you with a letter from XXXX XXXX who states this, also you also DID NOT mention fact the card was also identity theft and i sent paperwork to you both, you have not complied with sending me any FORMAL signed paperwork to me from XXXX in four years or recently from consumerfinance.gov filings, # XXXX, XXXX. I however have. Federal Trade Commission and other government agencies and consumerfinance.gov not only do not look kindly on XXXX XXXX not providing proof I Was a co-owner of card or authorized user only, but not shown you second reason card does not belong on account which is fact It was identity theft. Both TRANSUNION and XXXX are in direct violation of conspiring to embezzlement with XXXX XXXX by not removing me from my credit for four years. I also sent a letter over a month ago FEDERAL TRADE COMMISSION approved telling TRANSUNION and XXXX it has not complied with these laws for year ruining my health, credit score and job score and then some. And when XXXX XXXX was removed you allowed them to go bank on costing me over XXXX points in XXXX week combined with both crediting companies. I Am building a huge case against XXXX XXXX for several other issues, if TRANSUNION wants to continue or its employees breaking the law, now that I will have all crediting companies employees involved with not handling these issues last years properly investigated, fined and more in my case I have against XXXX in over XXXX bank, credit card and bad faith insurance issues. I am sending this to ATTORNEY GENERAL OFFICE in which they were sent the 30 day compliance letter over 50 days ago. I suggest TRANSUNION and XXXX call me asap at XXXX with a correct number and be ready to settle this or you will be put into the case I have against, XXXX BANK, XXXX BANK only sent you a letter they did not send any proof, anyone can write a letter from an establishment but if I was a co-owner where is my signed XXXX XXXX CREDIT CARD co owner paperwork, plus the card was identity theft, KNOW THE LAW. You are breaking it, I de nounce your other consumerfinance.gov responses is treason, conspiring to commit fraud, embezzlement, possible taking of bribes, breaking federal trade and other regulation laws. And at this time, 4 years of bad credit scoring could cost TRANSUNION and XXXX XXXX dollars and fines and employment loss and bad media coverage if not handled immediatley. I spent hours and hours trying to handle this you need call me and do the right thing, XXXX XXXX is being sued for over {>= $1,000,000}, if you want to join this issue then do n't comply, it only proves my case more and hurts your credit companies that much more. XXXX XXXX XXXX",Closed with explanation,3022,23
1987618,2024-06-27,Bankrekening,"Hi, American express savings only covers liability up to {$50.00}. 

How secure is the American Express Personal Savings site? 
At American Express we want you to be safe and secure when you bank with us online or by mobile device. 
If you tell us within two ( 2 ) business days after you learn of the loss or theft of your account access information or mobile device, your liability is limited to {$50.00} if someone should access your account without your authorization. Immediately report any unauthorized transaction to us at XXXX.",Closed with explanation,535,23
2282066,2025-01-10,Kredietregistratie,"I filled XXXX total complaints against a company claiming they are a law firm when XXXX of their "" attorneys '' are registered in the Colorado bar database. The company is called XXXX XXXX "" XXXX XXXX ''. I submitted the first complete because they kept billing me & kept deducting from my checking account {$99.00} per month. I canceled XX/XX/2016 and I was billed for the month of XX/XX/XXXX at the birth of XX/XX/XXXX totally {$200.00}. after I filed a complaint with the federal trade commission, they advised me to dispute all of the charges from the company as they did not what was in their contract promised to me as well did NOT provide me any PROOF OF SERVICE and could not report TO ME ANY ACTIVITY they have done in past XXXX months. When I signed up with the "" credit repair '' company my XXXX score was XXXX. NOW, it has DROPPED TO XXXX!! I contacted ALL XXXX credit bureaus & they confirmed with me that NO ACTIVITY has been done and no dispute letters have been sent/received as I never did receive a letter from ANY of the XXXX bureaus in XXXX months. According to XXXX email I sent the company asking for progress or updates, I finally received a response from XXXX Law that they need a credit report in XX/XX/XXXX MONTHS later!!! Shortly after I contacted the Federal Credit Repair Act, I was advised to file a dispute with MY BANK & TO REPORT FRAUD. This is where my bank comes in. Key Bank! After filing XXXX disputes my bank WOULD NOT do anything to PROTECT ME AGAINST FRAUD nor issue me a provisional credit as these charges have caused me financial hardship. I am having to fight WITH MY BANK, KEY BANK and to having to LITERALLY beg my own bank to recover the money that was charged. MOST BANKS will issues the charges reported as fraud within XXXX hours. KEY BANK has done NOTHING to protect me as a consumer not the mention the XXXX complaints were filed XX/XX/XXXX XX/XX/XXXX. Still my bank as done NOTHING! The laws we published under the XXXX XXXX XXXX were clearly violated and "" XXXX XXXX '' still will not provide me with ANY proof of service. As of now, I only have bank statements of the charge as XXXX XXXX has not answered ANY of my complaints.",Closed with explanation,2181,23
